AdaptStationary::AdaptStationary():
               You make use of the obsolete constructor AdaptStationary::AdaptStationary(...)!
               Please use the constructor that uses references instead of pointers!
26630 : 0.0007 : 0.00425475 : 3.95173e-05 : 1.2 : 0.7
26631 : 0.0007 : 0.00425458 : 3.95163e-05 : 1.2 : 0.7
26632 : 0.0007 : 0.00425441 : 3.95153e-05 : 1.2 : 0.7
26633 : 0.0007 : 0.00425424 : 3.95143e-05 : 1.2 : 0.7
26634 : 0.0007 : 0.00425408 : 3.95133e-05 : 1.2 : 0.7
26635 : 0.0007 : 0.00425391 : 3.95123e-05 : 1.2 : 0.7
26636 : 0.0007 : 0.00425374 : 3.95114e-05 : 1.2 : 0.7
26637 : 0.0007 : 0.00425357 : 3.94742e-05 : 1.2 : 0.7
26638 : 0.0007 : 0.0042534 : 3.947e-05 : 1.2 : 0.7
26639 : 0.0007 : 0.00425324 : 3.9469e-05 : 1.2 : 0.7
26640 : 0.0007 : 0.00425307 : 3.94681e-05 : 1.2 : 0.7
26641 : 0.0007 : 0.0042529 : 3.94671e-05 : 1.2 : 0.7
26642 : 0.0007 : 0.00425273 : 3.94661e-05 : 1.2 : 0.7
26643 : 0.0007 : 0.00425256 : 3.94651e-05 : 1.2 : 0.7
26644 : 0.0007 : 0.0042524 : 3.94642e-05 : 1.2 : 0.7
26645 : 0.0007 : 0.00425223 : 3.94631e-05 : 1.2 : 0.7
26646 : 0.0007 : 0.00425206 : 3.94622e-05 : 1.2 : 0.7
26647 : 0.0007 : 0.00425189 : 3.94612e-05 : 1.2 : 0.7
26648 : 0.0007 : 0.00425173 : 3.94603e-05 : 1.2 : 0.7
26649 : 0.0007 : 0.00425156 : 3.94592e-05 : 1.2 : 0.7
26650 : 0.0007 : 0.00425139 : 3.94583e-05 : 1.2 : 0.7
26651 : 0.0007 : 0.00425122 : 3.94573e-05 : 1.2 : 0.7
26652 : 0.0007 : 0.00425105 : 3.94563e-05 : 1.2 : 0.7
26653 : 0.0007 : 0.00425089 : 3.94554e-05 : 1.2 : 0.7
26654 : 0.0007 : 0.00425072 : 3.94544e-05 : 1.2 : 0.7
26655 : 0.0007 : 0.00425055 : 3.94534e-05 : 1.2 : 0.7
26656 : 0.0007 : 0.00425038 : 3.94524e-05 : 1.2 : 0.7
26657 : 0.0007 : 0.00425022 : 3.94514e-05 : 1.2 : 0.7
26658 : 0.0007 : 0.00425005 : 3.94505e-05 : 1.2 : 0.7
26659 : 0.0007 : 0.00424988 : 3.94494e-05 : 1.2 : 0.7
26660 : 0.0007 : 0.00424971 : 3.94485e-05 : 1.2 : 0.7
26661 : 0.0007 : 0.00424955 : 3.94475e-05 : 1.2 : 0.7
26662 : 0.0007 : 0.00424938 : 3.94465e-05 : 1.2 : 0.7
26663 : 0.0007 : 0.00424921 : 3.94456e-05 : 1.2 : 0.7
26664 : 0.0007 : 0.00424904 : 3.94446e-05 : 1.2 : 0.7
26665 : 0.0007 : 0.00424888 : 3.94436e-05 : 1.2 : 0.7
26666 : 0.0007 : 0.00424871 : 3.94426e-05 : 1.2 : 0.7
26667 : 0.0007 : 0.00424854 : 3.94416e-05 : 1.2 : 0.7
26668 : 0.0007 : 0.00424837 : 3.94407e-05 : 1.2 : 0.7
26669 : 0.0007 : 0.0042482 : 3.94396e-05 : 1.2 : 0.7
26670 : 0.0007 : 0.00424804 : 3.94387e-05 : 1.2 : 0.7
26671 : 0.0007 : 0.00424787 : 3.94377e-05 : 1.2 : 0.7
26672 : 0.0007 : 0.0042477 : 3.94367e-05 : 1.2 : 0.7
26673 : 0.0007 : 0.00424753 : 3.94358e-05 : 1.2 : 0.7
26674 : 0.0007 : 0.00424737 : 3.94348e-05 : 1.2 : 0.7
26675 : 0.0007 : 0.0042472 : 3.94338e-05 : 1.2 : 0.7
26676 : 0.0007 : 0.00424703 : 3.94328e-05 : 1.2 : 0.7
26677 : 0.0007 : 0.00424686 : 3.94319e-05 : 1.2 : 0.7
26678 : 0.0007 : 0.0042467 : 3.94308e-05 : 1.2 : 0.7
26679 : 0.0007 : 0.00424653 : 3.94299e-05 : 1.2 : 0.7
26680 : 0.0007 : 0.00424636 : 3.94289e-05 : 1.2 : 0.7
26681 : 0.0007 : 0.0042462 : 3.94279e-05 : 1.2 : 0.7
26682 : 0.0007 : 0.00424603 : 3.9427e-05 : 1.2 : 0.7
26683 : 0.0007 : 0.00424586 : 3.9426e-05 : 1.2 : 0.7
26684 : 0.0007 : 0.00424569 : 3.9425e-05 : 1.2 : 0.7
26685 : 0.0007 : 0.00424553 : 3.9424e-05 : 1.2 : 0.7
26686 : 0.0007 : 0.00424536 : 3.9423e-05 : 1.2 : 0.7
26687 : 0.0007 : 0.00424519 : 3.94221e-05 : 1.2 : 0.7
26688 : 0.0007 : 0.00424502 : 3.9421e-05 : 1.2 : 0.7
26689 : 0.0007 : 0.00424486 : 3.94201e-05 : 1.2 : 0.7
26690 : 0.0007 : 0.00424469 : 3.94191e-05 : 1.2 : 0.7
26691 : 0.0007 : 0.00424452 : 3.94181e-05 : 1.2 : 0.7
26692 : 0.0007 : 0.00424435 : 3.94172e-05 : 1.2 : 0.7
26693 : 0.0007 : 0.00424419 : 3.94162e-05 : 1.2 : 0.7
26694 : 0.0007 : 0.00424402 : 3.94153e-05 : 1.2 : 0.7
26695 : 0.0007 : 0.00424385 : 3.94142e-05 : 1.2 : 0.7
26696 : 0.0007 : 0.00424369 : 3.94133e-05 : 1.2 : 0.7
26697 : 0.0007 : 0.00424352 : 3.94123e-05 : 1.2 : 0.7
26698 : 0.0007 : 0.00424335 : 3.94113e-05 : 1.2 : 0.7
26699 : 0.0007 : 0.00424318 : 3.94104e-05 : 1.2 : 0.7
26700 : 0.0007 : 0.00424302 : 3.94094e-05 : 1.2 : 0.7
26701 : 0.0007 : 0.00424285 : 3.94084e-05 : 1.2 : 0.7
26702 : 0.0007 : 0.00424268 : 3.94074e-05 : 1.2 : 0.7
26703 : 0.0007 : 0.00424251 : 3.94064e-05 : 1.2 : 0.7
26704 : 0.0007 : 0.00424235 : 3.94054e-05 : 1.2 : 0.7
26705 : 0.0007 : 0.00424218 : 3.94045e-05 : 1.2 : 0.7
26706 : 0.0007 : 0.00424201 : 3.94035e-05 : 1.2 : 0.7
26707 : 0.0007 : 0.00424185 : 3.94025e-05 : 1.2 : 0.7
26708 : 0.0007 : 0.00424168 : 3.94016e-05 : 1.2 : 0.7
26709 : 0.0007 : 0.00424151 : 3.94006e-05 : 1.2 : 0.7
26710 : 0.0007 : 0.00424134 : 3.93996e-05 : 1.2 : 0.7
26711 : 0.0007 : 0.00424118 : 3.93987e-05 : 1.2 : 0.7
26712 : 0.0007 : 0.00424101 : 3.93976e-05 : 1.2 : 0.7
26713 : 0.0007 : 0.00424084 : 3.93967e-05 : 1.2 : 0.7
26714 : 0.0007 : 0.00424068 : 3.93957e-05 : 1.2 : 0.7
26715 : 0.0007 : 0.00424051 : 3.93948e-05 : 1.2 : 0.7
26716 : 0.0007 : 0.00424034 : 3.93937e-05 : 1.2 : 0.7
26717 : 0.0007 : 0.00424017 : 3.93928e-05 : 1.2 : 0.7
26718 : 0.0007 : 0.00424001 : 3.93919e-05 : 1.2 : 0.7
26719 : 0.0007 : 0.00423984 : 3.93908e-05 : 1.2 : 0.7
26720 : 0.0007 : 0.00423967 : 3.93899e-05 : 1.2 : 0.7
26721 : 0.0007 : 0.00423951 : 3.93889e-05 : 1.2 : 0.7
26722 : 0.0007 : 0.00423934 : 3.93879e-05 : 1.2 : 0.7
26723 : 0.0007 : 0.00423917 : 3.93869e-05 : 1.2 : 0.7
26724 : 0.0007 : 0.00423901 : 3.9386e-05 : 1.2 : 0.7
26725 : 0.0007 : 0.00423884 : 3.9385e-05 : 1.2 : 0.7
26726 : 0.0007 : 0.00423867 : 3.9384e-05 : 1.2 : 0.7
26727 : 0.0007 : 0.00423851 : 3.9383e-05 : 1.2 : 0.7
26728 : 0.0007 : 0.00423834 : 3.93821e-05 : 1.2 : 0.7
26729 : 0.0007 : 0.00423817 : 3.93811e-05 : 1.2 : 0.7
26730 : 0.0007 : 0.004238 : 3.93801e-05 : 1.2 : 0.7
26731 : 0.0007 : 0.00423784 : 3.93791e-05 : 1.2 : 0.7
26732 : 0.0007 : 0.00423767 : 3.93782e-05 : 1.2 : 0.7
26733 : 0.0007 : 0.0042375 : 3.93772e-05 : 1.2 : 0.7
26734 : 0.0007 : 0.00423734 : 3.93762e-05 : 1.2 : 0.7
26735 : 0.0007 : 0.00423717 : 3.93753e-05 : 1.2 : 0.7
26736 : 0.0007 : 0.004237 : 3.93743e-05 : 1.2 : 0.7
26737 : 0.0007 : 0.00423684 : 3.93733e-05 : 1.2 : 0.7
26738 : 0.0007 : 0.00423667 : 3.93723e-05 : 1.2 : 0.7
26739 : 0.0007 : 0.0042365 : 3.93713e-05 : 1.2 : 0.7
26740 : 0.0007 : 0.00423634 : 3.93704e-05 : 1.2 : 0.7
26741 : 0.0007 : 0.00423617 : 3.93694e-05 : 1.2 : 0.7
26742 : 0.0007 : 0.004236 : 3.93685e-05 : 1.2 : 0.7
26743 : 0.0007 : 0.00423584 : 3.93674e-05 : 1.2 : 0.7
26744 : 0.0007 : 0.00423567 : 3.93665e-05 : 1.2 : 0.7
26745 : 0.0007 : 0.0042355 : 3.93655e-05 : 1.2 : 0.7
26746 : 0.0007 : 0.00423534 : 3.93646e-05 : 1.2 : 0.7
26747 : 0.0007 : 0.00423517 : 3.93635e-05 : 1.2 : 0.7
26748 : 0.0007 : 0.004235 : 3.93626e-05 : 1.2 : 0.7
26749 : 0.0007 : 0.00423484 : 3.93617e-05 : 1.2 : 0.7
26750 : 0.0007 : 0.00423467 : 3.93607e-05 : 1.2 : 0.7
26751 : 0.0007 : 0.0042345 : 3.93597e-05 : 1.2 : 0.7
26752 : 0.0007 : 0.00423434 : 3.93587e-05 : 1.2 : 0.7
26753 : 0.0007 : 0.00423417 : 3.93578e-05 : 1.2 : 0.7
26754 : 0.0007 : 0.004234 : 3.93567e-05 : 1.2 : 0.7
26755 : 0.0007 : 0.00423384 : 3.93558e-05 : 1.2 : 0.7
26756 : 0.0007 : 0.00423367 : 3.93548e-05 : 1.2 : 0.7
26757 : 0.0007 : 0.0042335 : 3.93539e-05 : 1.2 : 0.7
26758 : 0.0007 : 0.00423334 : 3.93528e-05 : 1.2 : 0.7
26759 : 0.0007 : 0.00423317 : 3.9352e-05 : 1.2 : 0.7
26760 : 0.0007 : 0.004233 : 3.93509e-05 : 1.2 : 0.7
26761 : 0.0007 : 0.00423284 : 3.935e-05 : 1.2 : 0.7
26762 : 0.0007 : 0.00423267 : 3.9349e-05 : 1.2 : 0.7
26763 : 0.0007 : 0.0042325 : 3.9348e-05 : 1.2 : 0.7
26764 : 0.0007 : 0.00423234 : 3.93471e-05 : 1.2 : 0.7
26765 : 0.0007 : 0.00423217 : 3.9346e-05 : 1.2 : 0.7
26766 : 0.0007 : 0.004232 : 3.93452e-05 : 1.2 : 0.7
26767 : 0.0007 : 0.00423184 : 3.93441e-05 : 1.2 : 0.7
26768 : 0.0007 : 0.00423167 : 3.93432e-05 : 1.2 : 0.7
26769 : 0.0007 : 0.0042315 : 3.93422e-05 : 1.2 : 0.7
26770 : 0.0007 : 0.00423134 : 3.93412e-05 : 1.2 : 0.7
26771 : 0.0007 : 0.00423117 : 3.93402e-05 : 1.2 : 0.7
26772 : 0.0007 : 0.004231 : 3.93393e-05 : 1.2 : 0.7
26773 : 0.0007 : 0.00423084 : 3.93383e-05 : 1.2 : 0.7
26774 : 0.0007 : 0.00423067 : 3.93373e-05 : 1.2 : 0.7
26775 : 0.0007 : 0.00423051 : 3.93364e-05 : 1.2 : 0.7
26776 : 0.0007 : 0.00423034 : 3.93354e-05 : 1.2 : 0.7
26777 : 0.0007 : 0.00423017 : 3.93344e-05 : 1.2 : 0.7
26778 : 0.0007 : 0.00423001 : 3.93334e-05 : 1.2 : 0.7
26779 : 0.0007 : 0.00422984 : 3.93325e-05 : 1.2 : 0.7
26780 : 0.0007 : 0.00422967 : 3.93315e-05 : 1.2 : 0.7
26781 : 0.0007 : 0.00422951 : 3.93305e-05 : 1.2 : 0.7
26782 : 0.0007 : 0.00422934 : 3.93296e-05 : 1.2 : 0.7
26783 : 0.0007 : 0.00422917 : 3.93286e-05 : 1.2 : 0.7
26784 : 0.0007 : 0.00422901 : 3.93276e-05 : 1.2 : 0.7
26785 : 0.0007 : 0.00422884 : 3.93267e-05 : 1.2 : 0.7
26786 : 0.0007 : 0.00422868 : 3.93257e-05 : 1.2 : 0.7
26787 : 0.0007 : 0.00422851 : 3.93247e-05 : 1.2 : 0.7
26788 : 0.0007 : 0.00422834 : 3.93237e-05 : 1.2 : 0.7
26789 : 0.0007 : 0.00422818 : 3.93228e-05 : 1.2 : 0.7
26790 : 0.0007 : 0.00422801 : 3.93219e-05 : 1.2 : 0.7
26791 : 0.0007 : 0.00422784 : 3.93208e-05 : 1.2 : 0.7
26792 : 0.0007 : 0.00422768 : 3.93199e-05 : 1.2 : 0.7
26793 : 0.0007 : 0.00422751 : 3.93189e-05 : 1.2 : 0.7
26794 : 0.0007 : 0.00422735 : 3.93179e-05 : 1.2 : 0.7
26795 : 0.0007 : 0.00422718 : 3.9317e-05 : 1.2 : 0.7
26796 : 0.0007 : 0.00422701 : 3.9316e-05 : 1.2 : 0.7
26797 : 0.0007 : 0.00422685 : 3.9315e-05 : 1.2 : 0.7
26798 : 0.0007 : 0.00422668 : 3.93141e-05 : 1.2 : 0.7
26799 : 0.0007 : 0.00422651 : 3.93131e-05 : 1.2 : 0.7
26800 : 0.0007 : 0.00422635 : 3.93121e-05 : 1.2 : 0.7
26801 : 0.0007 : 0.00422618 : 3.93112e-05 : 1.2 : 0.7
26802 : 0.0007 : 0.00422602 : 3.93102e-05 : 1.2 : 0.7
26803 : 0.0007 : 0.00422585 : 3.93092e-05 : 1.2 : 0.7
26804 : 0.0007 : 0.00422568 : 3.93082e-05 : 1.2 : 0.7
26805 : 0.0007 : 0.00422552 : 3.93073e-05 : 1.2 : 0.7
26806 : 0.0007 : 0.00422535 : 3.93063e-05 : 1.2 : 0.7
26807 : 0.0007 : 0.00422519 : 3.93054e-05 : 1.2 : 0.7
26808 : 0.0007 : 0.00422502 : 3.93044e-05 : 1.2 : 0.7
26809 : 0.0007 : 0.00422485 : 3.93034e-05 : 1.2 : 0.7
26810 : 0.0007 : 0.00422469 : 3.93025e-05 : 1.2 : 0.7
26811 : 0.0007 : 0.00422452 : 3.93015e-05 : 1.2 : 0.7
26812 : 0.0007 : 0.00422435 : 3.93004e-05 : 1.2 : 0.7
26813 : 0.0007 : 0.00422419 : 3.92995e-05 : 1.2 : 0.7
26814 : 0.0007 : 0.00422402 : 3.92986e-05 : 1.2 : 0.7
26815 : 0.0007 : 0.00422386 : 3.92976e-05 : 1.2 : 0.7
26816 : 0.0007 : 0.00422369 : 3.92966e-05 : 1.2 : 0.7
26817 : 0.0007 : 0.00422353 : 3.92957e-05 : 1.2 : 0.7
26818 : 0.0007 : 0.00422336 : 3.92947e-05 : 1.2 : 0.7
26819 : 0.0007 : 0.00422319 : 3.92937e-05 : 1.2 : 0.7
26820 : 0.0007 : 0.00422303 : 3.92929e-05 : 1.2 : 0.7
26821 : 0.0007 : 0.00422286 : 3.92917e-05 : 1.2 : 0.7
26822 : 0.0007 : 0.0042227 : 3.92909e-05 : 1.2 : 0.7
26823 : 0.0007 : 0.00422253 : 3.92898e-05 : 1.2 : 0.7
26824 : 0.0007 : 0.00422236 : 3.92889e-05 : 1.2 : 0.7
26825 : 0.0007 : 0.0042222 : 3.92879e-05 : 1.2 : 0.7
26826 : 0.0007 : 0.00422203 : 3.9287e-05 : 1.2 : 0.7
26827 : 0.0007 : 0.00422187 : 3.9286e-05 : 1.2 : 0.7
26828 : 0.0007 : 0.0042217 : 3.92851e-05 : 1.2 : 0.7
26829 : 0.0007 : 0.00422153 : 3.9284e-05 : 1.2 : 0.7
26830 : 0.0007 : 0.00422137 : 3.92832e-05 : 1.2 : 0.7
26831 : 0.0007 : 0.0042212 : 3.92821e-05 : 1.2 : 0.7
26832 : 0.0007 : 0.00422104 : 3.92812e-05 : 1.2 : 0.7
26833 : 0.0007 : 0.00422087 : 3.92802e-05 : 1.2 : 0.7
26834 : 0.0007 : 0.00422071 : 3.92793e-05 : 1.2 : 0.7
26835 : 0.0007 : 0.00422054 : 3.92783e-05 : 1.2 : 0.7
26836 : 0.0007 : 0.00422037 : 3.92773e-05 : 1.2 : 0.7
26837 : 0.0007 : 0.00422021 : 3.92764e-05 : 1.2 : 0.7
26838 : 0.0007 : 0.00422004 : 3.92754e-05 : 1.2 : 0.7
26839 : 0.0007 : 0.00421988 : 3.92744e-05 : 1.2 : 0.7
26840 : 0.0007 : 0.00421971 : 3.92735e-05 : 1.2 : 0.7
26841 : 0.0007 : 0.00421954 : 3.92725e-05 : 1.2 : 0.7
26842 : 0.0007 : 0.00421938 : 3.92715e-05 : 1.2 : 0.7
26843 : 0.0007 : 0.00421921 : 3.92706e-05 : 1.2 : 0.7
26844 : 0.0007 : 0.00421905 : 3.92696e-05 : 1.2 : 0.7
26845 : 0.0007 : 0.00421888 : 3.92686e-05 : 1.2 : 0.7
26846 : 0.0007 : 0.00421872 : 3.92676e-05 : 1.2 : 0.7
26847 : 0.0007 : 0.00421855 : 3.92667e-05 : 1.2 : 0.7
26848 : 0.0007 : 0.00421839 : 3.92657e-05 : 1.2 : 0.7
26849 : 0.0007 : 0.00421822 : 3.92648e-05 : 1.2 : 0.7
26850 : 0.0007 : 0.00421805 : 3.92638e-05 : 1.2 : 0.7
26851 : 0.0007 : 0.00421789 : 3.92628e-05 : 1.2 : 0.7
26852 : 0.0007 : 0.00421772 : 3.92619e-05 : 1.2 : 0.7
26853 : 0.0007 : 0.00421756 : 3.92609e-05 : 1.2 : 0.7
26854 : 0.0007 : 0.00421739 : 3.926e-05 : 1.2 : 0.7
26855 : 0.0007 : 0.00421723 : 3.9259e-05 : 1.2 : 0.7
26856 : 0.0007 : 0.00421706 : 3.9258e-05 : 1.2 : 0.7
26857 : 0.0007 : 0.00421689 : 3.92571e-05 : 1.2 : 0.7
26858 : 0.0007 : 0.00421673 : 3.9256e-05 : 1.2 : 0.7
26859 : 0.0007 : 0.00421656 : 3.92552e-05 : 1.2 : 0.7
26860 : 0.0007 : 0.0042164 : 3.92542e-05 : 1.2 : 0.7
26861 : 0.0007 : 0.00421623 : 3.92532e-05 : 1.2 : 0.7
26862 : 0.0007 : 0.00421607 : 3.92522e-05 : 1.2 : 0.7
26863 : 0.0007 : 0.0042159 : 3.92513e-05 : 1.2 : 0.7
26864 : 0.0007 : 0.00421574 : 3.92503e-05 : 1.2 : 0.7
26865 : 0.0007 : 0.00421557 : 3.92493e-05 : 1.2 : 0.7
26866 : 0.0007 : 0.00421541 : 3.92484e-05 : 1.2 : 0.7
26867 : 0.0007 : 0.00421524 : 3.92473e-05 : 1.2 : 0.7
26868 : 0.0007 : 0.00421507 : 3.92464e-05 : 1.2 : 0.7
26869 : 0.0007 : 0.00421491 : 3.92455e-05 : 1.2 : 0.7
26870 : 0.0007 : 0.00421474 : 3.92445e-05 : 1.2 : 0.7
26871 : 0.0007 : 0.00421458 : 3.92436e-05 : 1.2 : 0.7
26872 : 0.0007 : 0.00421441 : 3.92426e-05 : 1.2 : 0.7
26873 : 0.0007 : 0.00421425 : 3.92417e-05 : 1.2 : 0.7
26874 : 0.0007 : 0.00421408 : 3.92406e-05 : 1.2 : 0.7
26875 : 0.0007 : 0.00421392 : 3.92397e-05 : 1.2 : 0.7
26876 : 0.0007 : 0.00421375 : 3.92388e-05 : 1.2 : 0.7
26877 : 0.0007 : 0.00421359 : 3.92378e-05 : 1.2 : 0.7
26878 : 0.0007 : 0.00421342 : 3.92368e-05 : 1.2 : 0.7
26879 : 0.0007 : 0.00421326 : 3.92358e-05 : 1.2 : 0.7
26880 : 0.0007 : 0.00421309 : 3.92349e-05 : 1.2 : 0.7
26881 : 0.0007 : 0.00421292 : 3.92339e-05 : 1.2 : 0.7
26882 : 0.0007 : 0.00421276 : 3.9233e-05 : 1.2 : 0.7
26883 : 0.0007 : 0.00421259 : 3.9232e-05 : 1.2 : 0.7
26884 : 0.0007 : 0.00421243 : 3.92311e-05 : 1.2 : 0.7
26885 : 0.0007 : 0.00421226 : 3.923e-05 : 1.2 : 0.7
26886 : 0.0007 : 0.0042121 : 3.92292e-05 : 1.2 : 0.7
26887 : 0.0007 : 0.00421193 : 3.92281e-05 : 1.2 : 0.7
26888 : 0.0007 : 0.00421177 : 3.92272e-05 : 1.2 : 0.7
26889 : 0.0007 : 0.0042116 : 3.92262e-05 : 1.2 : 0.7
26890 : 0.0007 : 0.00421144 : 3.92253e-05 : 1.2 : 0.7
26891 : 0.0007 : 0.00421127 : 3.92243e-05 : 1.2 : 0.7
26892 : 0.0007 : 0.00421111 : 3.92234e-05 : 1.2 : 0.7
26893 : 0.0007 : 0.00421094 : 3.92224e-05 : 1.2 : 0.7
26894 : 0.0007 : 0.00421078 : 3.92215e-05 : 1.2 : 0.7
26895 : 0.0007 : 0.00421061 : 3.92205e-05 : 1.2 : 0.7
26896 : 0.0007 : 0.00421045 : 3.92195e-05 : 1.2 : 0.7
26897 : 0.0007 : 0.00421028 : 3.92185e-05 : 1.2 : 0.7
26898 : 0.0007 : 0.00421012 : 3.92176e-05 : 1.2 : 0.7
26899 : 0.0007 : 0.00420995 : 3.92166e-05 : 1.2 : 0.7
26900 : 0.0007 : 0.00420979 : 3.92157e-05 : 1.2 : 0.7
26901 : 0.0007 : 0.00420962 : 3.92147e-05 : 1.2 : 0.7
26902 : 0.0007 : 0.00420946 : 3.92137e-05 : 1.2 : 0.7
26903 : 0.0007 : 0.00420929 : 3.92128e-05 : 1.2 : 0.7
26904 : 0.0007 : 0.00420913 : 3.92118e-05 : 1.2 : 0.7
26905 : 0.0007 : 0.00420896 : 3.92109e-05 : 1.2 : 0.7
26906 : 0.0007 : 0.0042088 : 3.92099e-05 : 1.2 : 0.7
26907 : 0.0007 : 0.00420863 : 3.9209e-05 : 1.2 : 0.7
26908 : 0.0007 : 0.00420847 : 3.9208e-05 : 1.2 : 0.7
26909 : 0.0007 : 0.0042083 : 3.92071e-05 : 1.2 : 0.7
26910 : 0.0007 : 0.00420814 : 3.92061e-05 : 1.2 : 0.7
26911 : 0.0007 : 0.00420797 : 3.92051e-05 : 1.2 : 0.7
26912 : 0.0007 : 0.00420781 : 3.92042e-05 : 1.2 : 0.7
26913 : 0.0007 : 0.00420764 : 3.92032e-05 : 1.2 : 0.7
26914 : 0.0007 : 0.00420748 : 3.92023e-05 : 1.2 : 0.7
26915 : 0.0007 : 0.00420731 : 3.92012e-05 : 1.2 : 0.7
26916 : 0.0007 : 0.00420715 : 3.92004e-05 : 1.2 : 0.7
26917 : 0.0007 : 0.00420698 : 3.91993e-05 : 1.2 : 0.7
26918 : 0.0007 : 0.00420682 : 3.91984e-05 : 1.2 : 0.7
26919 : 0.0007 : 0.00420665 : 3.91974e-05 : 1.2 : 0.7
26920 : 0.0007 : 0.00420649 : 3.91965e-05 : 1.2 : 0.7
26921 : 0.0007 : 0.00420632 : 3.91955e-05 : 1.2 : 0.7
26922 : 0.0007 : 0.00420616 : 3.91946e-05 : 1.2 : 0.7
26923 : 0.0007 : 0.00420599 : 3.91936e-05 : 1.2 : 0.7
26924 : 0.0007 : 0.00420583 : 3.91927e-05 : 1.2 : 0.7
26925 : 0.0007 : 0.00420566 : 3.91917e-05 : 1.2 : 0.7
26926 : 0.0007 : 0.0042055 : 3.91907e-05 : 1.2 : 0.7
26927 : 0.0007 : 0.00420533 : 3.91897e-05 : 1.2 : 0.7
26928 : 0.0007 : 0.00420517 : 3.91888e-05 : 1.2 : 0.7
26929 : 0.0007 : 0.004205 : 3.91879e-05 : 1.2 : 0.7
26930 : 0.0007 : 0.00420484 : 3.91869e-05 : 1.2 : 0.7
26931 : 0.0007 : 0.00420467 : 3.91859e-05 : 1.2 : 0.7
26932 : 0.0007 : 0.00420451 : 3.9185e-05 : 1.2 : 0.7
26933 : 0.0007 : 0.00420434 : 3.91839e-05 : 1.2 : 0.7
26934 : 0.0007 : 0.00420418 : 3.91831e-05 : 1.2 : 0.7
26935 : 0.0007 : 0.00420401 : 3.9182e-05 : 1.2 : 0.7
26936 : 0.0007 : 0.00420385 : 3.91812e-05 : 1.2 : 0.7
26937 : 0.0007 : 0.00420368 : 3.91802e-05 : 1.2 : 0.7
26938 : 0.0007 : 0.00420352 : 3.91792e-05 : 1.2 : 0.7
26939 : 0.0007 : 0.00420336 : 3.91783e-05 : 1.2 : 0.7
26940 : 0.0007 : 0.00420319 : 3.91773e-05 : 1.2 : 0.7
26941 : 0.0007 : 0.00420303 : 3.91763e-05 : 1.2 : 0.7
26942 : 0.0007 : 0.00420286 : 3.91754e-05 : 1.2 : 0.7
26943 : 0.0007 : 0.0042027 : 3.91744e-05 : 1.2 : 0.7
26944 : 0.0007 : 0.00420253 : 3.91735e-05 : 1.2 : 0.7
26945 : 0.0007 : 0.00420237 : 3.91725e-05 : 1.2 : 0.7
26946 : 0.0007 : 0.0042022 : 3.91716e-05 : 1.2 : 0.7
26947 : 0.0007 : 0.00420204 : 3.91706e-05 : 1.2 : 0.7
26948 : 0.0007 : 0.00420187 : 3.91697e-05 : 1.2 : 0.7
26949 : 0.0007 : 0.00420171 : 3.91687e-05 : 1.2 : 0.7
26950 : 0.0007 : 0.00420154 : 3.91677e-05 : 1.2 : 0.7
26951 : 0.0007 : 0.00420138 : 3.91668e-05 : 1.2 : 0.7
26952 : 0.0007 : 0.00420122 : 3.91658e-05 : 1.2 : 0.7
26953 : 0.0007 : 0.00420105 : 3.91648e-05 : 1.2 : 0.7
26954 : 0.0007 : 0.00420089 : 3.91639e-05 : 1.2 : 0.7
26955 : 0.0007 : 0.00420072 : 3.91629e-05 : 1.2 : 0.7
26956 : 0.0007 : 0.00420056 : 3.9162e-05 : 1.2 : 0.7
26957 : 0.0007 : 0.00420039 : 3.9161e-05 : 1.2 : 0.7
26958 : 0.0007 : 0.00420023 : 3.91601e-05 : 1.2 : 0.7
26959 : 0.0007 : 0.00420006 : 3.91591e-05 : 1.2 : 0.7
26960 : 0.0007 : 0.0041999 : 3.91582e-05 : 1.2 : 0.7
26961 : 0.0007 : 0.00419974 : 3.91572e-05 : 1.2 : 0.7
26962 : 0.0007 : 0.00419957 : 3.91562e-05 : 1.2 : 0.7
26963 : 0.0007 : 0.00419941 : 3.91553e-05 : 1.2 : 0.7
26964 : 0.0007 : 0.00419924 : 3.91543e-05 : 1.2 : 0.7
26965 : 0.0007 : 0.00419908 : 3.91534e-05 : 1.2 : 0.7
26966 : 0.0007 : 0.00419891 : 3.91524e-05 : 1.2 : 0.7
26967 : 0.0007 : 0.00419875 : 3.91515e-05 : 1.2 : 0.7
26968 : 0.0007 : 0.00419858 : 3.91505e-05 : 1.2 : 0.7
26969 : 0.0007 : 0.00419842 : 3.91496e-05 : 1.2 : 0.7
26970 : 0.0007 : 0.00419826 : 3.91486e-05 : 1.2 : 0.7
26971 : 0.0007 : 0.00419809 : 3.91476e-05 : 1.2 : 0.7
26972 : 0.0007 : 0.00419793 : 3.91467e-05 : 1.2 : 0.7
26973 : 0.0007 : 0.00419776 : 3.91457e-05 : 1.2 : 0.7
26974 : 0.0007 : 0.0041976 : 3.91448e-05 : 1.2 : 0.7
26975 : 0.0007 : 0.00419743 : 3.91438e-05 : 1.2 : 0.7
26976 : 0.0007 : 0.00419727 : 3.91429e-05 : 1.2 : 0.7
26977 : 0.0007 : 0.00419711 : 3.91419e-05 : 1.2 : 0.7
